Lot_Frontage,Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Exter_Cond,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Longitude,Latitude,Sale_Price
51,6171,OneFam,One_and_Half_Fin,Above_Average,1925,Typical,976,1160,448,2,1,3,1,1,-93.648429,42.017835,137450
60,7200,OneFam,Two_Story,Excellent,1936,Good,560,575,560,1,0,3,1,0,-93.6459433,42.0189256,155000
57,7558,OneFam,One_and_Half_Fin,Above_Average,1928,Typical,896,1172,741,1,1,3,1,1,-93.646881,42.016943,177000
52,6292,OneFam,One_and_Half_Fin,Good,1928,Typical,861,877,600,2,0,3,1,1,-93.648419,42.016835,145000
53,7155,OneFam,Two_Story,Very_Good,1918,Typical,600,628,600,1,0,3,1,1,-93.644704,42.016957,137000
53,10918,OneFam,Two_Story,Excellent,1926,Typical,1276,1276,804,1,1,3,1,2,-93.644636,42.016067,234000
60,13680,OneFam,One_and_Half_Fin,Above_Average,1940,Typical,840,840,727,1,1,2,1,2,-93.6428055,42.0191252,205000
0,7500,OneFam,Two_Story,Good,1942,Typical,771,753,741,1,0,3,1,2,-93.6397,42.019181,177500
130,9600,OneFam,One_and_Half_Fin,Good,1940,Good,728,976,332,1,1,2,1,2,-93.642371,42.018707,160000
80,14680,OneFam,One_Story,Below_Average,1960,Typical,1273,1273,0,1,0,2,1,0,-93.64012,42.017583,155000
80,13360,OneFam,One_Story,Good,1921,Good,876,964,0,1,0,2,1,0,-93.640592,42.017574,163500
54,7681,OneFam,One_and_Half_Fin,Above_Average,1921,Typical,731,820,523,1,1,3,1,1,-93.644295,42.016684,154900
0,8145,Duplex,Two_and_Half_Unf,Above_Average,1940,Typical,920,1240,1240,2,1,5,2,2,-93.6439975,42.0158534,205000
75,12000,OneFam,Two_Story,Good,1941,Typical,704,860,704,1,1,3,1,1,-93.642945,42.014688,174500
90,13339,OneFam,One_Story,Above_Average,1960,Typical,1561,1561,0,2,0,3,1,1,-93.642885,42.013169,193000
78,15600,OneFam,One_and_Half_Fin,Good,1949,Typical,1067,986,537,2,0,3,1,1,-93.640762,42.014943,158000
100,17500,OneFam,One_Story,Average,1954,Typical,1310,1906,0,1,1,3,1,2,-93.639407,42.0125,224000
24,1733,Twnhs,Two_Story,Above_Average,1980,Typical,516,516,516,1,0,2,1,1,-93.645743,42.009489,115000
24,1488,TwnhsE,Two_Story,Above_Average,1980,Good,561,561,668,1,1,2,1,1,-93.645743,42.009489,137000
24,1612,Twnhs,Two_Story,Above_Average,1980,Typical,561,561,668,1,1,2,1,1,-93.645743,42.009489,121000
24,1300,TwnhsE,Two_Story,Above_Average,1980,Typical,561,561,668,1,1,2,1,1,-93.645743,42.009489,124000
0,13607,OneFam,SLvl,Above_Average,1986,Good,572,1182,800,2,1,3,1,1,-93.644864,42.010636,208000
0,17597,OneFam,One_Story,Excellent,1971,Good,1803,2365,0,2,0,3,1,2,-93.643539,42.01141,315000
0,21695,OneFam,One_Story,Excellent,1988,Good,880,1680,0,2,0,3,1,1,-93.643947,42.009134,222000
59,10690,OneFam,Two_Story,Good,1920,Good,672,672,672,1,0,3,1,0,-93.62529,42.022721,147000
50,8660,OneFam,Two_Story,Above_Average,1900,Typical,760,928,928,2,0,5,1,0,-93.626839,42.021425,123000
60,6402,OneFam,Two_Story,Average,1920,Typical,596,596,596,1,0,3,1,0,-93.625299,42.021596,78000
60,10200,OneFam,One_Story,Above_Average,1925,Typical,572,572,0,1,0,2,1,0,-93.615395,42.020002,75000
109,21780,OneFam,One_Story,Below_Average,1910,Fair,0,810,0,1,0,1,1,0,-93.588227,42.0183,57625
75,10125,OneFam,Two_Story,Average,2000,Typical,1107,1040,1012,2,1,3,1,1,-93.606944,41.996888,251000
43,12118,OneFam,One_Story,Average,2004,Typical,1710,1710,0,2,0,3,1,1,-93.607055,41.997119,240000
71,12209,OneFam,Two_Story,Average,2001,Typical,804,804,1157,2,1,3,1,1,-93.603717,41.99539,215000
75,9750,OneFam,SFoyer,Above_Average,1977,Typical,902,926,0,1,0,2,1,1,-93.604716,41.997067,156450
72,9360,OneFam,SFoyer,Good,1977,Typical,957,1287,0,1,1,2,1,2,-93.604491,41.997069,173000
75,10125,Duplex,One_and_Half_Fin,Average,1977,Typical,0,1302,432,2,0,4,2,0,-93.604519,41.996919,126000
0,9947,OneFam,SLvl,Average,1990,Typical,1188,1217,0,2,0,3,1,0,-93.602356,41.995905,173000
150,215245,OneFam,One_Story,Average,1965,Typical,2136,2036,0,2,0,3,1,2,-93.652119,42.00138,375000
89,12898,OneFam,One_Story,Average,2007,Typical,1620,1620,0,2,0,2,1,1,-93.65315,41.995027,315500
113,13438,OneFam,One_Story,Average,2008,Typical,2190,2036,0,2,0,3,1,1,-93.651867,41.993759,410000
79,14463,OneFam,One_Story,Average,2008,Typical,1641,1641,0,2,0,3,1,0,-93.653039,41.994727,316500
73,8925,OneFam,One_Story,Average,2007,Typical,1466,1466,0,2,0,3,1,0,-93.650453,41.994695,201000
130,11457,OneFam,One_Story,Average,1988,Typical,1392,1412,0,2,0,3,1,1,-93.646455,41.997684,175000
0,9839,OneFam,Two_Story,Very_Good,1980,Good,712,1375,862,2,1,3,1,1,-93.644884,41.998952,204000
125,14419,OneFam,SLvl,Average,1987,Typical,1645,1479,0,2,1,3,1,1,-93.6446004,41.9981656,213500
0,6853,OneFam,One_Story,Average,2001,Typical,1267,1296,0,2,0,2,1,0,-93.646793,41.996327,220000
85,14601,OneFam,One_Story,Average,2006,Typical,1838,1838,0,2,0,2,1,1,-93.646816,41.995359,315000
85,12633,OneFam,One_Story,Average,2007,Typical,1978,1978,0,2,0,2,1,1,-93.651703,41.992964,425000
75,12518,OneFam,One_Story,Good,1968,Typical,1008,1008,0,1,0,3,1,0,-93.6042638,41.9935397,139500
100,21750,OneFam,One_Story,Below_Average,1960,Fair,0,1771,0,1,0,3,1,1,-93.608359,41.992193,115000
32,4500,TwnhsE,One_Story,Average,1998,Typical,1204,1204,0,2,0,2,1,0,-93.608196,41.993128,162000
0,4500,TwnhsE,One_Story,Average,1999,Typical,1224,1224,0,2,0,2,1,0,-93.60821,41.992122,165000
21,1596,Twnhs,SLvl,Average,1973,Typical,462,526,462,1,0,2,1,0,-93.604252,41.991786,91000
62,9858,OneFam,One_Story,Above_Average,1968,Typical,864,874,0,1,0,3,1,0,-93.604218,41.992919,130000
21,1526,Twnhs,SFoyer,Very_Good,1970,Good,630,630,0,1,0,1,1,0,-93.603479,41.992185,86000
83,13383,OneFam,One_Story,Average,1969,Typical,1188,1404,0,2,0,3,1,1,-93.600636,41.9928219,160000
21,1477,TwnhsE,SFoyer,Below_Average,1970,Typical,630,630,0,1,0,1,1,0,-93.603111,41.99217,80000
21,1533,Twnhs,Two_Story,Above_Average,1970,Typical,546,798,546,1,1,3,1,1,-93.601975,41.992539,97000
21,2217,TwnhsE,Two_Story,Below_Average,1970,Typical,546,546,546,1,1,3,1,0,-93.60176,41.991786,88000
50,7689,OneFam,SFoyer,Very_Good,1972,Typical,796,796,0,1,0,2,1,0,-93.601127,41.991365,131900
62,7706,OneFam,SLvl,Average,1993,Good,384,1091,0,1,0,2,1,0,-93.606688,41.987535,131250
0,9101,OneFam,SFoyer,Above_Average,1978,Good,1097,1110,0,1,0,1,1,1,-93.604928,41.988776,165500
0,8780,OneFam,One_Story,Average,1985,Typical,833,833,0,1,0,3,1,0,-93.603867,41.988222,112000
70,7669,OneFam,SFoyer,Above_Average,1992,Typical,828,883,0,1,0,2,1,1,-93.602777,41.987659,149000
85,14115,OneFam,One_and_Half_Fin,Average,1993,Typical,796,796,566,1,1,1,1,0,-93.609453,41.986502,143000
62,10429,OneFam,Two_Story,Average,1992,Typical,624,624,663,1,1,3,1,0,-93.606925,41.986509,130000
0,9819,OneFam,One_Story,Average,1977,Typical,1567,1567,0,2,0,2,1,2,-93.599866,41.991493,196000
70,10457,OneFam,Two_Story,Good,1969,Excellent,784,784,848,1,1,4,1,1,-93.600191,41.99095,173000
87,11029,OneFam,One_Story,Very_Good,1958,Typical,1184,1414,0,1,0,3,1,1,-93.6188286,42.0525525,176500
0,12925,OneFam,One_Story,Good,1970,Typical,1205,2117,0,2,1,4,1,2,-93.6163289,42.051446,237500
85,11075,OneFam,Two_Story,Average,1969,Typical,952,1092,1020,2,1,4,1,2,-93.617424,42.049587,206900
72,8702,OneFam,Two_Story,Average,1997,Typical,926,926,678,2,1,3,1,1,-93.639062,42.05996,187500
65,8139,OneFam,Two_Story,Average,1995,Typical,680,680,790,2,1,3,1,1,-93.637796,42.061231,165000
59,9535,OneFam,Two_Story,Average,1998,Typical,926,926,678,2,1,3,1,0,-93.638775,42.060771,195500
59,9042,OneFam,Two_Story,Average,1998,Typical,943,943,695,2,1,3,1,2,-93.638778,42.060822,192000
0,15038,OneFam,Two_Story,Average,1996,Typical,916,916,720,2,1,3,1,1,-93.637482,42.060369,173000
53,14137,OneFam,One_Story,Average,1996,Typical,1348,1384,0,2,0,3,1,0,-93.636718,42.060639,177900
57,21872,OneFam,Two_Story,Average,1996,Typical,729,729,717,2,1,3,1,1,-93.636948,42.0623,175000
41,4923,TwnhsE,One_Story,Average,2001,Typical,1593,1593,0,1,1,0,1,1,-93.633876,42.062976,286000
45,6264,OneFam,One_Story,Average,1997,Typical,1664,1682,0,1,1,1,1,1,-93.633781,42.061374,247900
41,5395,TwnhsE,One_Story,Average,1993,Typical,1337,1337,0,2,0,2,1,1,-93.633905,42.060865,180000
39,5070,TwnhsE,One_Story,Average,1992,Typical,1280,1280,0,2,0,2,1,0,-93.633797,42.06076,180000
100,10839,OneFam,Two_Story,Average,1997,Typical,926,926,678,2,1,3,1,1,-93.639151,42.059408,181000
0,8000,OneFam,Two_Story,Average,1995,Typical,773,773,885,2,1,3,1,1,-93.637763,42.059411,188000
0,10832,OneFam,Two_Story,Average,1994,Typical,712,1086,809,2,1,3,1,1,-93.636798,42.058445,194500
0,14067,OneFam,Two_Story,Average,1991,Typical,836,851,858,2,1,3,1,0,-93.637279,42.05701,185000
40,4671,TwnhsE,One_Story,Average,1988,Typical,1228,1228,0,2,0,2,1,1,-93.632013,42.059518,189000
65,5950,TwnhsE,One_Story,Average,1989,Typical,1337,1337,0,2,0,2,1,1,-93.631581,42.059636,188500
101,13543,OneFam,Two_Story,Average,2005,Typical,1168,1168,1332,3,1,5,1,1,-93.628831,42.061394,355000
77,11198,OneFam,Two_Story,Average,2005,Typical,1122,1134,1370,2,1,4,1,1,-93.628901,42.06056,325000
53,15401,OneFam,One_Story,Average,2004,Typical,1884,1884,0,2,0,2,1,1,-93.627911,42.060241,387000
0,31220,OneFam,One_Story,Poor,1952,Typical,1632,1474,0,1,0,3,1,2,-93.622299,42.059792,115000
60,8118,TwnhsE,One_Story,Average,2007,Typical,1710,1710,0,2,0,2,1,1,-93.629808,42.058896,334000
46,20544,OneFam,Two_Story,Above_Average,1986,Good,791,1236,857,2,1,3,1,1,-93.6391494,42.056015,215000
63,12680,OneFam,One_Story,Above_Average,1988,Typical,1675,1688,0,2,0,2,1,1,-93.639715,42.054514,226500
78,12090,OneFam,One_Story,Above_Average,1981,Good,1422,1422,0,2,0,3,1,1,-93.637825,42.054562,175500
0,10825,OneFam,One_Story,Good,1983,Typical,1260,1260,0,2,0,3,1,0,-93.637808,42.054439,181900
56,18559,OneFam,One_Story,Average,1978,Good,2048,2064,0,2,0,3,1,2,-93.636511,42.055358,235000
85,14450,OneFam,One_Story,Average,1979,Typical,1782,1782,0,2,0,3,1,1,-93.636505,42.054503,220000
0,12227,OneFam,Two_Story,Good,1977,Good,1330,1542,1330,2,1,4,1,1,-93.635111,42.054455,272000
90,13068,OneFam,One_Story,Average,1976,Typical,1211,1211,0,2,0,3,1,1,-93.630299,42.054211,161000
80,10400,OneFam,Two_Story,Above_Average,1980,Typical,738,1277,767,2,1,3,1,1,-93.635153,42.052544,185000
75,9743,OneFam,Two_Story,Above_Average,1969,Typical,720,720,588,1,1,3,1,0,-93.637105,42.050326,146900
0,12511,OneFam,Two_Story,Good,1978,Typical,1420,1420,1420,2,1,4,1,2,-93.63719,42.051473,292500
80,10400,OneFam,One_Story,Average,1976,Typical,1444,1444,0,2,0,2,1,1,-93.635216,42.049449,159900
80,10480,OneFam,Two_Story,Above_Average,1976,Typical,803,1098,866,2,1,4,1,1,-93.6341769,42.04986,205000
80,10000,OneFam,One_Story,Above_Average,1973,Typical,1176,1178,0,1,1,3,1,1,-93.631129,42.049609,157000
0,14311,OneFam,Two_Story,Average,1996,Typical,1236,1236,1104,2,1,4,1,1,-93.630231,42.051074,306000
60,9000,Duplex,Two_Story,Average,1974,Typical,896,896,896,2,2,4,2,0,-93.626544,42.056306,133000
65,9750,OneFam,One_Story,Very_Good,1969,Typical,1054,1054,0,1,1,3,1,0,-93.627875,42.05539,151000
68,10295,OneFam,One_Story,Above_Average,1969,Typical,936,936,0,1,0,2,1,0,-93.626511,42.055304,111900
63,7560,OneFam,One_Story,Average,1971,Typical,864,864,0,1,0,3,1,0,-93.630208,42.054328,123000
0,12735,OneFam,One_Story,Average,1972,Typical,864,864,0,1,0,3,1,0,-93.624265,42.0564348,111250
21,1680,Twnhs,Two_Story,Average,1973,Typical,483,483,504,1,1,2,1,0,-93.628971,42.052794,103400
21,1680,Twnhs,Two_Story,Average,1973,Typical,483,483,504,1,1,2,1,0,-93.627629,42.052755,100000
21,1890,Twnhs,Two_Story,Above_Average,1972,Typical,483,483,504,1,1,2,1,0,-93.627114,42.051479,100500
21,1869,Twnhs,Two_Story,Above_Average,1970,Typical,483,483,504,1,1,2,1,0,-93.629462,42.052332,106000
21,1680,TwnhsE,Two_Story,Fair,1971,Typical,483,483,504,1,1,2,1,0,-93.627309,42.051687,89500
21,1680,Twnhs,Two_Story,Average,1972,Typical,630,630,672,2,1,3,1,0,-93.629425,42.051659,111750
24,2308,TwnhsE,Two_Story,Above_Average,1975,Typical,855,855,601,2,1,4,1,0,-93.625986,42.05068,143000
24,2529,Twnhs,One_Story,Above_Average,1977,Typical,1055,1055,0,2,0,2,1,0,-93.625848,42.050257,148500
0,9477,OneFam,One_Story,Average,1966,Typical,864,892,0,1,0,3,1,0,-93.62649,42.04845,110000
105,13693,OneFam,One_Story,Average,2007,Typical,2418,2464,0,2,1,4,1,1,-93.657832,42.062432,417500
104,14418,OneFam,One_Story,Average,2007,Typical,1950,1950,0,2,0,2,1,1,-93.657889,42.061133,383000
96,12539,OneFam,Two_Story,Average,2005,Typical,1620,1632,1158,2,1,4,1,1,-93.656801,42.060427,460000
102,12151,OneFam,Two_Story,Average,2005,Typical,1414,1414,917,2,1,3,1,1,-93.65369,42.060766,379000
74,8899,OneFam,Two_Story,Average,2007,Typical,948,948,1140,2,1,4,1,1,-93.654734,42.060425,250000
85,10574,OneFam,Two_Story,Average,2004,Typical,1148,1170,1162,2,1,4,1,1,-93.654443,42.0599011,316000
106,12720,OneFam,One_Story,Average,2003,Typical,2535,2470,0,1,1,1,1,2,-93.656958,42.058484,615000
110,13688,OneFam,Two_Story,Average,2003,Typical,1572,1572,1096,2,1,3,1,2,-93.65572,42.058683,412500
85,10625,OneFam,Two_Story,Average,2003,Typical,998,1006,1040,2,1,3,1,1,-93.652549,42.058573,284000
92,10845,OneFam,One_Story,Average,2003,Typical,1603,1575,0,2,0,2,1,1,-93.651216,42.058649,284000
130,16900,OneFam,Two_Story,Average,2001,Typical,1479,1515,1134,2,1,4,1,1,-93.655587,42.057028,421250
112,16451,OneFam,Two_Story,Average,2003,Typical,1765,1804,886,2,1,4,1,1,-93.654914,42.058694,370000
135,12304,TwnhsE,One_Story,Average,2005,Typical,1367,1367,0,2,0,2,1,1,-93.649744,42.0582,192000
62,12677,TwnhsE,One_Story,Average,2003,Typical,1518,1518,0,1,1,1,1,1,-93.653868,42.056766,274000
63,8849,TwnhsE,One_Story,Average,2005,Typical,1684,1684,0,2,0,2,1,1,-93.652769,42.0570189,266000
48,6240,TwnhsE,One_Story,Average,2006,Typical,1342,1342,0,2,0,2,1,1,-93.651163,42.057179,234250
48,6240,TwnhsE,One_Story,Average,2006,Typical,1342,1342,0,2,0,2,1,1,-93.6514243,42.0571198,219500
36,2448,Twnhs,Two_Story,Average,2003,Typical,764,764,862,2,1,2,1,0,-93.649997,42.057468,155000
36,2448,Twnhs,Two_Story,Average,2003,Typical,764,764,862,2,1,2,1,0,-93.650607,42.057094,154000
59,8198,TwnhsE,One_Story,Average,2004,Typical,1358,1358,0,2,0,2,1,1,-93.65089,42.056616,207000
0,3940,TwnhsE,One_Story,Average,2003,Typical,1415,1455,0,2,0,2,1,1,-93.640176,42.063336,195000
0,3940,TwnhsE,One_Story,Average,2004,Typical,1393,1576,0,2,0,2,1,1,-93.640958,42.062299,219990
43,3182,TwnhsE,One_Story,Average,2005,Typical,1346,1504,0,2,0,2,1,1,-93.6424399,42.062285,191000
43,3182,OneFam,One_Story,Average,2007,Typical,1266,1266,0,2,0,2,1,1,-93.643039,42.062004,159895
80,9024,OneFam,Two_Story,Average,2004,Typical,789,813,702,2,1,3,1,1,-93.642641,42.061316,179000
62,7415,OneFam,Two_Story,Average,2004,Typical,839,864,729,2,1,3,1,1,-93.643522,42.059635,193000
59,9587,OneFam,SLvl,Average,2005,Typical,856,1166,0,2,0,2,1,0,-93.643964,42.061544,190000
51,8029,OneFam,Two_Story,Average,2005,Typical,728,728,728,2,1,3,1,0,-93.641771,42.0609759,176000
0,8010,OneFam,Two_Story,Average,2002,Typical,840,840,880,2,1,3,1,1,-93.641416,42.06132,188000
0,8396,OneFam,Two_Story,Average,2003,Typical,847,847,1139,2,1,4,1,1,-93.640051,42.061312,213000
93,10261,OneFam,Two_Story,Average,2000,Typical,936,962,830,2,1,3,1,1,-93.641331,42.057986,186500
71,8220,OneFam,Two_Story,Average,2000,Typical,982,1008,884,2,1,3,1,1,-93.642397,42.058595,226750
60,15384,OneFam,Two_Story,Average,2004,Typical,788,788,702,2,1,3,1,1,-93.6442698,42.0600066,184000
0,7750,OneFam,Two_Story,Average,2002,Typical,707,707,707,2,1,3,1,1,-93.643632,42.059507,176000
41,12460,OneFam,Two_Story,Average,1999,Typical,1037,1037,1285,2,1,4,1,1,-93.641342,42.05695,225000
77,8390,OneFam,Two_Story,Average,1999,Typical,831,873,778,2,1,3,1,1,-93.640959,42.058581,185900
84,9660,OneFam,Two_and_Half_Unf,Average,1997,Typical,1173,1182,1017,2,1,3,1,1,-93.654594,42.053879,284500
80,9200,OneFam,Two_Story,Average,1998,Typical,1470,1470,1160,2,1,4,1,1,-93.65412,42.053666,315000
84,14260,OneFam,Two_Story,Average,2000,Typical,1145,1145,1053,2,1,4,1,1,-93.653324,42.055748,250000
0,11000,OneFam,Two_Story,Average,2000,Typical,1519,1533,639,2,1,4,1,1,-93.650932,42.055777,291000
136,11675,OneFam,One_Story,Average,1998,Typical,1982,2006,0,2,0,2,1,1,-93.651562,42.0522319,350000
97,10990,OneFam,Two_Story,Average,1996,Typical,1064,1064,1061,2,1,4,1,2,-93.655279,42.052272,279500
0,11929,OneFam,Two_Story,Good,1995,Typical,1242,1251,1250,2,1,4,1,1,-93.656036,42.050383,290000
91,10437,OneFam,One_Story,Above_Average,1995,Good,2109,2113,0,2,1,2,1,1,-93.653929,42.05162,350000
96,10542,OneFam,Two_Story,Average,1993,Typical,1311,1325,1093,2,1,3,1,1,-93.65579,42.049501,341000
91,10010,OneFam,Two_Story,Average,1993,Typical,1080,1108,1089,2,1,4,1,1,-93.653908,42.049696,287500
81,10944,OneFam,Two_Story,Average,1994,Typical,1223,1223,904,2,1,3,1,2,-93.651801,42.050692,271000
91,14303,OneFam,One_Story,Average,1994,Typical,1986,1987,0,2,0,2,1,1,-93.650996,42.049484,301500
86,14598,OneFam,Two_Story,Average,2007,Typical,894,894,1039,2,1,4,1,1,-93.644145,42.055157,214000
75,11957,OneFam,One_Story,Average,2006,Typical,1574,1574,0,2,0,3,1,1,-93.642334,42.055102,232000
74,13253,OneFam,One_Story,Average,2006,Typical,1578,1578,0,2,0,3,1,1,-93.642108,42.054415,240000
78,10206,OneFam,One_Story,Average,2007,Typical,1563,1563,0,2,0,3,1,1,-93.642376,42.054306,245000
73,9801,OneFam,Two_Story,Average,2007,Typical,1341,1341,520,3,0,3,1,1,-93.64403,42.055517,257000
87,10037,OneFam,One_Story,Average,2006,Typical,1460,1460,0,2,0,3,1,1,-93.643788,42.053183,247000
75,9803,OneFam,Two_Story,Average,2005,Typical,866,866,902,2,1,3,1,0,-93.643836,42.052278,226700
75,9375,OneFam,Two_Story,Average,2003,Typical,1053,1053,939,2,1,3,1,1,-93.64119,42.052456,250000
85,10625,OneFam,Two_Story,Average,2005,Typical,1026,1026,932,2,1,3,1,1,-93.640924,42.052275,250000
65,8125,OneFam,Two_Story,Above_Average,2007,Typical,813,822,843,2,1,3,1,0,-93.643692,42.05138,205950
85,10625,OneFam,One_Story,Average,2007,Typical,1660,1660,0,2,0,3,1,1,-93.641651,42.052173,256000
64,8791,OneFam,Two_Story,Average,2003,Typical,864,864,864,2,1,3,1,0,-93.639662,42.050899,207500
63,7500,OneFam,One_Story,Average,2004,Typical,1080,1080,0,1,0,3,1,0,-93.692497,42.037836,141000
68,10110,OneFam,Two_Story,Average,2003,Typical,835,835,861,2,1,3,1,0,-93.692431,42.035271,188000
67,12774,OneFam,Two_Story,Average,2003,Typical,835,835,828,2,1,3,1,0,-93.691695,42.035132,192500
63,13072,OneFam,One_Story,Average,2005,Typical,1175,1175,0,1,0,3,1,0,-93.691836,42.037918,146000
66,13695,OneFam,One_Story,Average,2004,Typical,1114,1114,0,1,1,3,1,0,-93.690761,42.037806,159000
66,13695,OneFam,One_Story,Average,2003,Typical,1114,1114,0,1,0,3,1,0,-93.690364,42.03805,155000
65,8366,OneFam,Two_Story,Average,2004,Typical,798,798,842,2,1,3,1,0,-93.691246,42.036525,173000
81,9260,OneFam,One_Story,Average,2007,Typical,1162,1162,0,2,0,3,1,0,-93.69124,42.037258,170000
65,8453,OneFam,Two_Story,Average,1995,Typical,754,754,855,2,1,3,1,0,-93.689769,42.035875,182000
50,8480,OneFam,Two_Story,Average,1993,Typical,886,886,794,2,1,3,1,0,-93.689024,42.035878,163000
65,8125,OneFam,One_Story,Average,1994,Typical,1408,1679,0,2,0,3,1,1,-93.688981,42.035878,193500
43,14565,OneFam,Two_Story,Average,1994,Typical,832,832,825,2,1,3,1,0,-93.689801,42.034988,189000
65,8450,OneFam,Two_Story,Average,2001,Typical,827,827,850,2,1,3,1,0,-93.688803,42.036089,190500
75,8285,OneFam,Two_Story,Average,1992,Typical,836,844,893,2,1,3,1,0,-93.687819,42.034535,175000
0,7153,OneFam,One_Story,Average,1991,Typical,1278,1294,0,2,0,3,1,0,-93.687831,42.035666,179200
76,9291,OneFam,Two_Story,Average,1993,Typical,832,832,878,2,1,3,1,0,-93.687847,42.036839,187000
50,8012,TwnhsE,One_Story,Average,1993,Typical,1604,1617,0,2,0,2,1,1,-93.686428,42.036501,193000
55,7892,TwnhsE,One_Story,Average,1993,Typical,1199,1199,0,2,0,2,1,0,-93.686278,42.036466,153900
70,9100,OneFam,One_Story,Average,1963,Typical,984,984,0,1,0,3,1,1,-93.674093,42.036039,128000
0,12968,OneFam,One_Story,Above_Average,1962,Typical,912,912,0,1,0,2,1,0,-93.675743,42.035179,144000
75,8100,OneFam,One_Story,Very_Good,1961,Good,864,864,0,1,0,3,1,1,-93.673965,42.034614,135000
65,8450,TwoFmCon,One_Story,Average,1968,Typical,890,890,0,1,0,3,1,0,-93.670997,42.03569,115000
65,6768,OneFam,One_Story,Very_Good,1961,Good,912,912,0,1,0,3,1,0,-93.670551,42.03459,142000
95,19508,OneFam,One_Story,Average,1974,Typical,1430,1430,0,2,0,3,1,2,-93.66203,42.0375,192000
70,10759,OneFam,One_and_Half_Fin,Below_Average,1972,Good,1001,1001,640,2,0,4,1,1,-93.660522,42.034532,140000
0,9205,OneFam,Two_Story,Average,1990,Typical,930,1364,1319,2,1,4,1,2,-93.653482,42.047666,290000
105,11025,OneFam,One_and_Half_Fin,Average,1993,Typical,1848,1827,959,2,1,4,1,1,-93.653232,42.048607,372500
59,4282,TwnhsE,One_Story,Average,2004,Typical,1391,1391,0,2,0,2,1,0,-93.647488,42.047467,196000
35,4017,TwnhsE,Two_Story,Average,2006,Typical,625,625,625,2,1,2,1,0,-93.646063,42.048089,171900
37,3435,TwnhsE,One_Story,Average,2004,Typical,1235,1245,0,2,0,1,1,0,-93.646113,42.048191,178000
30,3180,TwnhsE,Two_Story,Average,2005,Typical,600,600,600,2,1,2,1,0,-93.64489,42.047806,165000
24,2280,Twnhs,Two_Story,Average,1999,Typical,744,757,744,2,1,3,1,0,-93.644172,42.047102,179400
24,2280,Twnhs,Two_Story,Average,1999,Typical,744,757,792,2,1,3,1,0,-93.644118,42.047103,172900
0,4765,TwnhsE,One_Story,Average,2000,Typical,1614,1638,0,2,0,2,1,1,-93.646984,42.046381,300000
0,4538,TwnhsE,One_Story,Average,2001,Typical,1310,1310,0,1,1,1,1,1,-93.646986,42.046377,285000
42,4385,TwnhsE,One_Story,Average,2001,Typical,1419,1419,0,1,1,2,1,1,-93.646989,42.046372,290000
35,4109,TwnhsE,One_Story,Average,1999,Typical,1557,1557,0,2,0,2,1,1,-93.647047,42.046088,305000
24,2160,Twnhs,Two_Story,Average,1999,Typical,600,624,628,2,1,2,1,0,-93.643746,42.046961,160000
24,2160,Twnhs,SLvl,Average,1999,Typical,672,684,720,2,1,3,1,0,-93.643729,42.046962,170000
79,10646,OneFam,Two_Story,Average,2001,Typical,858,872,917,2,1,3,1,1,-93.643378,42.046647,223000
24,2645,Twnhs,Two_Story,Average,1999,Typical,960,962,624,2,1,3,1,0,-93.641785,42.047171,170000
